kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
PARAMETER	org.springframework.boot.context.config.ConfigDataResourceNotFoundException	ConfigDataResourceNotFoundException(org.springframework.boot.context.config.ConfigDataResource,org.springframework.boot.context.config.ConfigDataLocation,java.lang.Throwable)	location	1	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataResourceNotFoundException.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataResourceNotFoundException	ConfigDataResourceNotFoundException(org.springframework.boot.context.config.ConfigDataResource,java.lang.Throwable)
METHOD	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	getResource()	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributor.java	RETURN_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	getResource()
METHOD	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	getPropertySource()	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributor.java	RETURN_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	getPropertySource()
FIELD	org.springframework.boot.context.config.ConfigDataActivationContext	null	cloudPlatform	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataActivationContext.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataActivationContext	ConfigDataActivationContext(org.springframework.core.env.Environment,org.springframework.boot.context.properties.bind.Binder)
METHOD	org.springframework.boot.context.config.ConfigDataActivationContext	getProfiles()	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataActivationContext.java	RETURN_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataActivationContext	getProfiles()
PARAMETER	org.springframework.boot.context.config.ConfigDataEnvironmentContributors	getBinder(org.springframework.boot.context.config.ConfigDataActivationContext,java.util.function.Predicate<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>,java.util.Set<org.springframework.boot.context.config.ConfigDataEnvironmentContributors.BinderOption>)	activationContext	0	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributors.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributors	getBinder(org.springframework.boot.context.config.ConfigDataActivationContext,java.util.function.Predicate<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>,org.springframework.boot.context.config.ConfigDataEnvironmentContributors.BinderOption...)
PARAMETER	org.springframework.boot.context.config.ConfigDataEnvironmentContributors	withProcessedImports(org.springframework.boot.context.config.ConfigDataImporter,org.springframework.boot.context.config.ConfigDataActivationContext)	activationContext	1	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributors.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironment	processInitial(org.springframework.boot.context.config.ConfigDataEnvironmentContributors,org.springframework.boot.context.config.ConfigDataImporter)
METHOD	org.springframework.boot.context.config.ConfigDataLoaders	<R>getLoader(org.springframework.boot.context.config.ConfigDataLoaderContext,R)	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataLoaders.java	RETURN_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataLoaders	<R>getLoader(org.springframework.boot.context.config.ConfigDataLoaderContext,R)
PARAMETER	org.springframework.boot.context.config.InvalidConfigDataPropertyException	InvalidConfigDataPropertyException(org.springframework.boot.context.properties.source.ConfigurationProperty,boolean,org.springframework.boot.context.properties.source.ConfigurationPropertyName,org.springframework.boot.context.config.ConfigDataResource)	replacement	2	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/InvalidConfigDataPropertyException.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.InvalidConfigDataPropertyException	throwIfPropertyFound(org.springframework.boot.context.config.ConfigDataEnvironmentContributor)
FIELD	org.springframework.boot.context.config.StandardConfigDataLocationResolver	null	NO_PROFILE	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/StandardConfigDataLocationResolver.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.context.config.StandardConfigDataLocationResolver	NO_PROFILE
PARAMETER	org.springframework.boot.context.logging.LoggingApplicationListener	initializeSystem(org.springframework.core.env.ConfigurableEnvironment,org.springframework.boot.logging.LoggingSystem,org.springframework.boot.logging.LogFile)	system	1	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/logging/LoggingApplicationListener.java	PASS_NULLABLE	nullable	org.springframework.boot.context.logging.LoggingApplicationListener	initialize(org.springframework.core.env.ConfigurableEnvironment,java.lang.ClassLoader)
PARAMETER	org.springframework.boot.context.logging.LoggingApplicationListener	initializeSystem(org.springframework.core.env.ConfigurableEnvironment,org.springframework.boot.logging.LoggingSystem,org.springframework.boot.logging.LogFile)	logFile	2	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/logging/LoggingApplicationListener.java	PASS_NULLABLE	nullable	org.springframework.boot.context.logging.LoggingApplicationListener	initialize(org.springframework.core.env.ConfigurableEnvironment,java.lang.ClassLoader)
PARAMETER	org.springframework.boot.context.logging.LoggingApplicationListener	initializeFinalLoggingLevels(org.springframework.core.env.ConfigurableEnvironment,org.springframework.boot.logging.LoggingSystem)	system	1	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/logging/LoggingApplicationListener.java	PASS_NULLABLE	nullable	org.springframework.boot.context.logging.LoggingApplicationListener	initialize(org.springframework.core.env.ConfigurableEnvironment,java.lang.ClassLoader)
PARAMETER	org.springframework.boot.logging.LoggingSystem	setLogLevel(java.lang.String,org.springframework.boot.logging.LogLevel)	loggerName	0	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/LoggingSystem.java	PASS_NULLABLE	nullable	org.springframework.boot.context.logging.LoggingApplicationListener	getLogLevelConfigurer(org.springframework.boot.logging.LoggingSystem)
METHOD	org.springframework.boot.info.InfoProperties	getInstant(java.lang.String)	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/info/InfoProperties.java	RETURN_NULLABLE	nullable	org.springframework.boot.info.InfoProperties	getInstant(java.lang.String)
METHOD	org.springframework.boot.ResourceBanner	getApplicationVersion(java.lang.Class<?>)	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/ResourceBanner.java	RETURN_NULLABLE	nullable	org.springframework.boot.ResourceBanner	getApplicationVersion(java.lang.Class<?>)
