kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
METHOD	org.springframework.boot.BootstrapRegistry$InstanceSupplier	get(org.springframework.boot.BootstrapContext)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/BootstrapRegistry.java	RETURN_NULLABLE	nullable	org.springframework.boot.BootstrapRegistry$InstanceSupplier	<T>from(java.util.function.Supplier<T>)
METHOD	org.springframework.boot.LazyInitializationBeanFactoryPostProcessor	getBeanType(org.springframework.beans.factory.config.ConfigurableListableBeanFactory,java.lang.String)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/LazyInitializationBeanFactoryPostProcessor.java	RETURN_NULLABLE	nullable	org.springframework.boot.LazyInitializationBeanFactoryPostProcessor	getBeanType(org.springframework.beans.factory.config.ConfigurableListableBeanFactory,java.lang.String)
FIELD	org.springframework.boot.SpringApplication	null	banner	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	METHOD_NO_INIT	nullable	org.springframework.boot.SpringApplication	null
FIELD	org.springframework.boot.SpringApplication	null	beanNameGenerator	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	METHOD_NO_INIT	nullable	org.springframework.boot.SpringApplication	null
FIELD	org.springframework.boot.SpringApplication	null	environment	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	METHOD_NO_INIT	nullable	org.springframework.boot.SpringApplication	null
FIELD	org.springframework.boot.SpringApplication	null	initializers	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	METHOD_NO_INIT	nullable	org.springframework.boot.SpringApplication	null
FIELD	org.springframework.boot.SpringApplication	null	listeners	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	METHOD_NO_INIT	nullable	org.springframework.boot.SpringApplication	null
FIELD	org.springframework.boot.SpringApplication	null	defaultProperties	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	METHOD_NO_INIT	nullable	org.springframework.boot.SpringApplication	null
FIELD	org.springframework.boot.SpringApplication	null	environmentPrefix	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	METHOD_NO_INIT	nullable	org.springframework.boot.SpringApplication	null
PARAMETER	org.springframework.boot.SpringApplication	SpringApplication(org.springframework.core.io.ResourceLoader,java.lang.Class<?>...)	resourceLoader	0	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	PASS_NULLABLE	nullable	org.springframework.boot.SpringApplication	SpringApplication(java.lang.Class<?>...)
METHOD	org.springframework.boot.SpringApplication	deduceMainApplicationClass()	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	RETURN_NULLABLE	nullable	org.springframework.boot.SpringApplication	deduceMainApplicationClass()
PARAMETER	org.springframework.boot.SpringApplication	handleRunFailure(org.springframework.context.ConfigurableApplicationContext,java.lang.Throwable,org.springframework.boot.SpringApplicationRunListeners)	context	0	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	PASS_NULLABLE	nullable	org.springframework.boot.SpringApplication	run(java.lang.String...)
PARAMETER	org.springframework.boot.SpringApplication	handleRunFailure(org.springframework.context.ConfigurableApplicationContext,java.lang.Throwable,org.springframework.boot.SpringApplicationRunListeners)	listeners	2	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	PASS_NULLABLE	nullable	org.springframework.boot.SpringApplication	run(java.lang.String...)
PARAMETER	org.springframework.boot.SpringApplication	<T>getSpringFactoriesInstances(java.lang.Class<T>,org.springframework.core.io.support.SpringFactoriesLoader.ArgumentResolver)	argumentResolver	1	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	PASS_NULLABLE	nullable	org.springframework.boot.SpringApplication	<T>getSpringFactoriesInstances(java.lang.Class<T>)
METHOD	org.springframework.boot.SpringApplication	printBanner(org.springframework.core.env.ConfigurableEnvironment)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	RETURN_NULLABLE	nullable	org.springframework.boot.SpringApplication	printBanner(org.springframework.core.env.ConfigurableEnvironment)
METHOD	org.springframework.boot.SpringApplication	getSpringBootExceptionHandler()	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	RETURN_NULLABLE	nullable	org.springframework.boot.SpringApplication	getSpringBootExceptionHandler()
PARAMETER	org.springframework.boot.SpringApplication$AbandonedRunException	AbandonedRunException(org.springframework.context.ConfigurableApplicationContext)	applicationContext	0	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	PASS_NULLABLE	nullable	org.springframework.boot.SpringApplication$AbandonedRunException	AbandonedRunException()
METHOD	org.springframework.boot.ApplicationContextFactory	getEnvironmentType(org.springframework.boot.WebApplicationType)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/ApplicationContextFactory.java	RETURN_NULLABLE	nullable	org.springframework.boot.ApplicationContextFactory	getEnvironmentType(org.springframework.boot.WebApplicationType)
METHOD	org.springframework.boot.ApplicationContextFactory	createEnvironment(org.springframework.boot.WebApplicationType)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/ApplicationContextFactory.java	RETURN_NULLABLE	nullable	org.springframework.boot.ApplicationContextFactory	createEnvironment(org.springframework.boot.WebApplicationType)
METHOD	org.springframework.boot.DefaultBootstrapContext	<T>getRegisteredInstanceSupplier(java.lang.Class<T>)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/DefaultBootstrapContext.java	RETURN_NULLABLE	nullable	org.springframework.boot.DefaultBootstrapContext	<T>getRegisteredInstanceSupplier(java.lang.Class<T>)
PARAMETER	org.springframework.boot.SpringApplicationRunListeners	doWithListeners(java.lang.String,java.util.function.Consumer<org.springframework.boot.SpringApplicationRunListener>,java.util.function.Consumer<org.springframework.core.metrics.StartupStep>)	stepAction	2	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplicationRunListeners.java	PASS_NULLABLE	nullable	org.springframework.boot.SpringApplicationRunListeners	doWithListeners(java.lang.String,java.util.function.Consumer<org.springframework.boot.SpringApplicationRunListener>)
FIELD	org.springframework.boot.BeanDefinitionLoader	null	resourceLoader	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/BeanDefinitionLoader.java	METHOD_NO_INIT	nullable	org.springframework.boot.BeanDefinitionLoader	null
FIELD	org.springframework.boot.BeanDefinitionLoader	null	groovyReader	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/BeanDefinitionLoader.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.BeanDefinitionLoader	BeanDefinitionLoader(org.springframework.beans.factory.support.BeanDefinitionRegistry,java.lang.Object...)
METHOD	org.springframework.boot.context.properties.bind.BindableRuntimeHintsRegistrar$Processor	getBeanInfo(java.lang.Class<?>)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/BindableRuntimeHintsRegistrar.java	RETURN_NULLABLE	nullable	org.springframework.boot.context.properties.bind.BindableRuntimeHintsRegistrar$Processor	getBeanInfo(java.lang.Class<?>)
METHOD	org.springframework.boot.context.properties.bind.BindableRuntimeHintsRegistrar$Processor	getComponentClass(org.springframework.core.ResolvableType)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/BindableRuntimeHintsRegistrar.java	RETURN_NULLABLE	nullable	org.springframework.boot.context.properties.bind.BindableRuntimeHintsRegistrar$Processor	getComponentClass(org.springframework.core.ResolvableType)
METHOD	org.springframework.boot.context.properties.bind.BindableRuntimeHintsRegistrar$Processor	getComponentType(org.springframework.core.ResolvableType)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/BindableRuntimeHintsRegistrar.java	RETURN_NULLABLE	nullable	org.springframework.boot.context.properties.bind.BindableRuntimeHintsRegistrar$Processor	getComponentType(org.springframework.core.ResolvableType)
FIELD	org.springframework.boot.webservices.client.HttpWebServiceMessageSenderBuilder	null	connectTimeout	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/HttpWebServiceMessageSenderBuilder.java	FIELD_NO_INIT	nullable	org.springframework.boot.webservices.client.HttpWebServiceMessageSenderBuilder	null
FIELD	org.springframework.boot.webservices.client.HttpWebServiceMessageSenderBuilder	null	readTimeout	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/HttpWebServiceMessageSenderBuilder.java	FIELD_NO_INIT	nullable	org.springframework.boot.webservices.client.HttpWebServiceMessageSenderBuilder	null
FIELD	org.springframework.boot.webservices.client.HttpWebServiceMessageSenderBuilder	null	requestFactorySupplier	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/HttpWebServiceMessageSenderBuilder.java	FIELD_NO_INIT	nullable	org.springframework.boot.webservices.client.HttpWebServiceMessageSenderBuilder	null
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	interceptors	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	internalCustomizers	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	marshaller	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	unmarshaller	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	destinationProvider	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	transformerFactoryClass	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	messageFactory	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
METHOD	org.springframework.boot.context.metrics.buffering.BufferedStartupStep	getParentId()	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/metrics/buffering/BufferedStartupStep.java	RETURN_NULLABLE	nullable	org.springframework.boot.context.metrics.buffering.BufferedStartupStep	getParentId()
PARAMETER	org.springframework.boot.context.metrics.buffering.BufferingApplicationStartup	getLatestActive(org.springframework.boot.context.metrics.buffering.BufferedStartupStep)	step	0	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/metrics/buffering/BufferingApplicationStartup.java	PASS_NULLABLE	nullable	org.springframework.boot.context.metrics.buffering.BufferingApplicationStartup	start(java.lang.String)
PARAMETER	org.springframework.boot.context.metrics.buffering.BufferingApplicationStartup	getLatestActive(org.springframework.boot.context.metrics.buffering.BufferedStartupStep)	step	0	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/metrics/buffering/BufferingApplicationStartup.java	PASS_NULLABLE	nullable	org.springframework.boot.context.metrics.buffering.BufferingApplicationStartup	record(org.springframework.boot.context.metrics.buffering.BufferedStartupStep)
PARAMETER	org.springframework.boot.context.config.ConfigDataException	ConfigDataException(java.lang.String,java.lang.Throwable)	cause	1	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataException.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.InactiveConfigDataAccessException	InactiveConfigDataAccessException(org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.config.ConfigDataResource,java.lang.String,org.springframework.boot.origin.Origin)
METHOD	org.springframework.boot.origin.Origin	getParent()	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/origin/Origin.java	RETURN_NULLABLE	nullable	org.springframework.boot.origin.Origin	getParent()
METHOD	org.springframework.boot.origin.Origin	from(java.lang.Object)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/origin/Origin.java	RETURN_NULLABLE	nullable	org.springframework.boot.origin.Origin	from(java.lang.Object)
PARAMETER	org.springframework.boot.context.properties.bind.Binder	Binder(java.lang.Iterable<org.springframework.boot.context.properties.source.ConfigurationPropertySource>,org.springframework.boot.context.properties.bind.PlaceholdersResolver,org.springframework.core.convert.ConversionService,java.util.function.Consumer<org.springframework.beans.PropertyEditorRegistry>,org.springframework.boot.context.properties.bind.BindHandler)	conversionService	2	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/Binder.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	withBoundProperties(java.lang.Iterable<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>,org.springframework.boot.context.config.ConfigDataActivationContext)
PARAMETER	org.springframework.boot.context.properties.bind.Binder	Binder(java.lang.Iterable<org.springframework.boot.context.properties.source.ConfigurationPropertySource>,org.springframework.boot.context.properties.bind.PlaceholdersResolver,org.springframework.core.convert.ConversionService,java.util.function.Consumer<org.springframework.beans.PropertyEditorRegistry>,org.springframework.boot.context.properties.bind.BindHandler)	propertyEditorInitializer	3	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/Binder.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	withBoundProperties(java.lang.Iterable<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>,org.springframework.boot.context.config.ConfigDataActivationContext)
PARAMETER	org.springframework.boot.context.properties.bind.Binder	Binder(java.lang.Iterable<org.springframework.boot.context.properties.source.ConfigurationPropertySource>,org.springframework.boot.context.properties.bind.PlaceholdersResolver,org.springframework.core.convert.ConversionService,java.util.function.Consumer<org.springframework.beans.PropertyEditorRegistry>,org.springframework.boot.context.properties.bind.BindHandler)	defaultBindHandler	4	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/Binder.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	withBoundProperties(java.lang.Iterable<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>,org.springframework.boot.context.config.ConfigDataActivationContext)
PARAMETER	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	ConfigDataEnvironmentContributor(org.springframework.boot.context.config.ConfigDataEnvironmentContributor.Kind,org.springframework.boot.context.config.ConfigDataLocation,org.springframework.boot.context.config.ConfigDataResource,boolean,org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.properties.source.ConfigurationPropertySource,org.springframework.boot.context.config.ConfigDataProperties,org.springframework.boot.context.config.ConfigData.Options,java.util.Map<org.springframework.boot.context.config.ConfigDataEnvironmentContributor.ImportPhase,java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>>)	children	8	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributor.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	withBoundProperties(java.lang.Iterable<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>,org.springframework.boot.context.config.ConfigDataActivationContext)
PARAMETER	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	hasAnyProfileSpecificChildren(java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>)	contributors	0	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributor.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	moveProfileSpecific(java.util.Map<org.springframework.boot.context.config.ConfigDataEnvironmentContributor.ImportPhase,java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>>)
PARAMETER	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	ConfigDataEnvironmentContributor(org.springframework.boot.context.config.ConfigDataEnvironmentContributor.Kind,org.springframework.boot.context.config.ConfigDataLocation,org.springframework.boot.context.config.ConfigDataResource,boolean,org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.properties.source.ConfigurationPropertySource,org.springframework.boot.context.config.ConfigDataProperties,org.springframework.boot.context.config.ConfigData.Options,java.util.Map<org.springframework.boot.context.config.ConfigDataEnvironmentContributor.ImportPhase,java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>>)	location	1	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributor.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	of(java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>)
PARAMETER	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	ConfigDataEnvironmentContributor(org.springframework.boot.context.config.ConfigDataEnvironmentContributor.Kind,org.springframework.boot.context.config.ConfigDataLocation,org.springframework.boot.context.config.ConfigDataResource,boolean,org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.properties.source.ConfigurationPropertySource,org.springframework.boot.context.config.ConfigDataProperties,org.springframework.boot.context.config.ConfigData.Options,java.util.Map<org.springframework.boot.context.config.ConfigDataEnvironmentContributor.ImportPhase,java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>>)	resource	2	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributor.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	of(java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>)
PARAMETER	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	ConfigDataEnvironmentContributor(org.springframework.boot.context.config.ConfigDataEnvironmentContributor.Kind,org.springframework.boot.context.config.ConfigDataLocation,org.springframework.boot.context.config.ConfigDataResource,boolean,org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.properties.source.ConfigurationPropertySource,org.springframework.boot.context.config.ConfigDataProperties,org.springframework.boot.context.config.ConfigData.Options,java.util.Map<org.springframework.boot.context.config.ConfigDataEnvironmentContributor.ImportPhase,java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>>)	propertySource	4	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributor.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	of(java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>)
PARAMETER	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	ConfigDataEnvironmentContributor(org.springframework.boot.context.config.ConfigDataEnvironmentContributor.Kind,org.springframework.boot.context.config.ConfigDataLocation,org.springframework.boot.context.config.ConfigDataResource,boolean,org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.properties.source.ConfigurationPropertySource,org.springframework.boot.context.config.ConfigDataProperties,org.springframework.boot.context.config.ConfigData.Options,java.util.Map<org.springframework.boot.context.config.ConfigDataEnvironmentContributor.ImportPhase,java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>>)	configurationPropertySource	5	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributor.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	of(java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>)
PARAMETER	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	ConfigDataEnvironmentContributor(org.springframework.boot.context.config.ConfigDataEnvironmentContributor.Kind,org.springframework.boot.context.config.ConfigDataLocation,org.springframework.boot.context.config.ConfigDataResource,boolean,org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.properties.source.ConfigurationPropertySource,org.springframework.boot.context.config.ConfigDataProperties,org.springframework.boot.context.config.ConfigData.Options,java.util.Map<org.springframework.boot.context.config.ConfigDataEnvironmentContributor.ImportPhase,java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>>)	properties	6	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributor.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	of(java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>)
PARAMETER	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	ConfigDataEnvironmentContributor(org.springframework.boot.context.config.ConfigDataEnvironmentContributor.Kind,org.springframework.boot.context.config.ConfigDataLocation,org.springframework.boot.context.config.ConfigDataResource,boolean,org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.properties.source.ConfigurationPropertySource,org.springframework.boot.context.config.ConfigDataProperties,org.springframework.boot.context.config.ConfigData.Options,java.util.Map<org.springframework.boot.context.config.ConfigDataEnvironmentContributor.ImportPhase,java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>>)	configDataOptions	7	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributor.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	of(java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>)
PARAMETER	org.springframework.boot.context.config.ConfigDataProperties	ConfigDataProperties(java.util.List<org.springframework.boot.context.config.ConfigDataLocation>,org.springframework.boot.context.config.ConfigDataProperties.Activate)	activate	1	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataProperties.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	ofInitialImport(org.springframework.boot.context.config.ConfigDataLocation)
PARAMETER	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	ConfigDataEnvironmentContributor(org.springframework.boot.context.config.ConfigDataEnvironmentContributor.Kind,org.springframework.boot.context.config.ConfigDataLocation,org.springframework.boot.context.config.ConfigDataResource,boolean,org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.properties.source.ConfigurationPropertySource,org.springframework.boot.context.config.ConfigDataProperties,org.springframework.boot.context.config.ConfigData.Options,java.util.Map<org.springframework.boot.context.config.ConfigDataEnvironmentContributor.ImportPhase,java.util.List<org.springframework.boot.context.config.ConfigDataEnvironmentContributor>>)	location	1	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributor.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	ofInitialImport(org.springframework.boot.context.config.ConfigDataLocation)
