kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource$Mappings	null	mappings	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/SpringIterableConfigurationPropertySource.java	METHOD_NO_INIT	nullable	org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource$Mappings	null
FIELD	org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource$Mappings	null	descendants	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/SpringIterableConfigurationPropertySource.java	METHOD_NO_INIT	nullable	org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource$Mappings	null
PARAMETER	org.springframework.boot.context.properties.source.SpringConfigurationPropertySources	SpringConfigurationPropertySources(java.lang.Iterable<org.springframework.core.env.PropertySource<?>>)	sources	0	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/SpringConfigurationPropertySources.java	PASS_NULLABLE	nullable	org.springframework.boot.context.properties.source.ConfigurationPropertySources	from(java.lang.Iterable<org.springframework.core.env.PropertySource<?>>)
FIELD	org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty	null	getter	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/JavaBeanBinder.java	METHOD_NO_INIT	nullable	org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty	null
FIELD	org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty	null	setter	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/JavaBeanBinder.java	METHOD_NO_INIT	nullable	org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty	null
METHOD	org.springframework.boot.context.metrics.buffering.BufferedStartupStep	getParent()	null	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/metrics/buffering/BufferedStartupStep.java	RETURN_NULLABLE	nullable	org.springframework.boot.context.metrics.buffering.BufferedStartupStep	getParent()
PARAMETER	org.springframework.boot.context.logging.LoggingApplicationListener	initializeSystem(org.springframework.core.env.ConfigurableEnvironment,org.springframework.boot.logging.LoggingSystem,org.springframework.boot.logging.LogFile)	system	1	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/logging/LoggingApplicationListener.java	PASS_NULLABLE	nullable	org.springframework.boot.context.logging.LoggingApplicationListener	initialize(org.springframework.core.env.ConfigurableEnvironment,java.lang.ClassLoader)
PARAMETER	org.springframework.boot.context.config.ConfigDataProperties	isActive(org.springframework.boot.context.config.ConfigDataActivationContext)	activationContext	0	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataProperties.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributor	isActive(org.springframework.boot.context.config.ConfigDataActivationContext)
METHOD	org.springframework.boot.context.config.ConfigDataLocationResolverContext	getParent()	null	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataLocationResolverContext.java	WRONG_OVERRIDE_RETURN	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributors$ContributorConfigDataLocationResolverContext	getParent()
FIELD	org.springframework.boot.context.config.ConfigDataEnvironmentContributors$InactiveSourceChecker	null	activationContext	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributors.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataEnvironmentContributors$InactiveSourceChecker	InactiveSourceChecker(org.springframework.boot.context.config.ConfigDataActivationContext)
METHOD	org.springframework.boot.context.config.ConfigDataLoaders	<R>getLoader(org.springframework.boot.context.config.ConfigDataLoaderContext,R)	null	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataLoaders.java	RETURN_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataLoaders	<R>getLoader(org.springframework.boot.context.config.ConfigDataLoaderContext,R)
PARAMETER	org.springframework.boot.context.config.ConfigDataProperties$Activate	isActive(org.springframework.boot.cloud.CloudPlatform)	cloudPlatform	0	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataProperties.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.ConfigDataProperties$Activate	isActive(org.springframework.boot.context.config.ConfigDataActivationContext)
METHOD	org.springframework.boot.context.config.StandardConfigDataReference	getDirectory()	null	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/StandardConfigDataReference.java	RETURN_NULLABLE	nullable	org.springframework.boot.context.config.StandardConfigDataReference	getDirectory()
METHOD	org.springframework.boot.context.config.StandardConfigDataReference	getProfile()	null	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/StandardConfigDataReference.java	RETURN_NULLABLE	nullable	org.springframework.boot.context.config.StandardConfigDataReference	getProfile()
PARAMETER	org.springframework.boot.context.config.InactiveConfigDataAccessException	getMessage(org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.config.ConfigDataResource,java.lang.String,org.springframework.boot.origin.Origin)	propertySource	0	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/InactiveConfigDataAccessException.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.InactiveConfigDataAccessException	InactiveConfigDataAccessException(org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.config.ConfigDataResource,java.lang.String,org.springframework.boot.origin.Origin)
PARAMETER	org.springframework.boot.context.config.InactiveConfigDataAccessException	getMessage(org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.config.ConfigDataResource,java.lang.String,org.springframework.boot.origin.Origin)	location	1	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/InactiveConfigDataAccessException.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.InactiveConfigDataAccessException	InactiveConfigDataAccessException(org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.config.ConfigDataResource,java.lang.String,org.springframework.boot.origin.Origin)
FIELD	org.springframework.boot.context.config.InactiveConfigDataAccessException	null	location	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/InactiveConfigDataAccessException.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.context.config.InactiveConfigDataAccessException	InactiveConfigDataAccessException(org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.config.ConfigDataResource,java.lang.String,org.springframework.boot.origin.Origin)
METHOD	org.springframework.boot.context.config.InactiveConfigDataAccessException	getPropertySource()	null	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/InactiveConfigDataAccessException.java	RETURN_NULLABLE	nullable	org.springframework.boot.context.config.InactiveConfigDataAccessException	getPropertySource()
PARAMETER	org.springframework.boot.context.config.InvalidConfigDataPropertyException	getMessage(org.springframework.boot.context.properties.source.ConfigurationProperty,boolean,org.springframework.boot.context.properties.source.ConfigurationPropertyName,org.springframework.boot.context.config.ConfigDataResource)	location	3	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/InvalidConfigDataPropertyException.java	PASS_NULLABLE	nullable	org.springframework.boot.context.config.InvalidConfigDataPropertyException	InvalidConfigDataPropertyException(org.springframework.boot.context.properties.source.ConfigurationProperty,boolean,org.springframework.boot.context.properties.source.ConfigurationPropertyName,org.springframework.boot.context.config.ConfigDataResource)
FIELD	org.springframework.boot.context.config.InvalidConfigDataPropertyException	null	location	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/InvalidConfigDataPropertyException.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.context.config.InvalidConfigDataPropertyException	InvalidConfigDataPropertyException(org.springframework.boot.context.properties.source.ConfigurationProperty,boolean,org.springframework.boot.context.properties.source.ConfigurationPropertyName,org.springframework.boot.context.config.ConfigDataResource)
PARAMETER	org.springframework.boot.web.server.CertificateParser	readCertificates(java.lang.String,java.security.cert.CertificateFactory,java.util.function.Consumer<java.security.cert.X509Certificate>)	resource	0	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/CertificateParser.java	PASS_NULLABLE	nullable	org.springframework.boot.web.server.CertificateParser	parse(java.lang.String)
METHOD	org.springframework.boot.web.server.CertificateFileSslStoreProvider	from(org.springframework.boot.web.server.Ssl)	null	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/CertificateFileSslStoreProvider.java	RETURN_NULLABLE	nullable	org.springframework.boot.web.server.CertificateFileSslStoreProvider	from(org.springframework.boot.web.server.Ssl)
FIELD	org.springframework.boot.web.server.AbstractConfigurableWebServerFactory	null	ssl	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/AbstractConfigurableWebServerFactory.java	METHOD_NO_INIT	nullable	org.springframework.boot.web.server.AbstractConfigurableWebServerFactory	null
FIELD	org.springframework.boot.web.server.AbstractConfigurableWebServerFactory	null	compression	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/AbstractConfigurableWebServerFactory.java	METHOD_NO_INIT	nullable	org.springframework.boot.web.server.AbstractConfigurableWebServerFactory	null
FIELD	org.springframework.boot.web.server.AbstractConfigurableWebServerFactory	null	ssl	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/AbstractConfigurableWebServerFactory.java	METHOD_NO_INIT	nullable	org.springframework.boot.web.server.AbstractConfigurableWebServerFactory	null
FIELD	org.springframework.boot.web.server.AbstractConfigurableWebServerFactory	null	compression	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/AbstractConfigurableWebServerFactory.java	METHOD_NO_INIT	nullable	org.springframework.boot.web.server.AbstractConfigurableWebServerFactory	null
FIELD	org.springframework.boot.web.servlet.ServletComponentRegisteringPostProcessor	null	applicationContext	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/ServletComponentRegisteringPostProcessor.java	METHOD_NO_INIT	nullable	org.springframework.boot.web.servlet.ServletComponentRegisteringPostProcessor	null
FIELD	org.springframework.boot.web.embedded.undertow.UndertowWebServer	null	undertow	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/undertow/UndertowWebServer.java	METHOD_NO_INIT	nullable	org.springframework.boot.web.embedded.undertow.UndertowWebServer	null
FIELD	org.springframework.boot.web.embedded.undertow.UndertowWebServer	null	closeables	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/undertow/UndertowWebServer.java	METHOD_NO_INIT	nullable	org.springframework.boot.web.embedded.undertow.UndertowWebServer	null
PARAMETER	org.springframework.boot.web.embedded.undertow.HttpHandlerFactory	getHandler(io.undertow.server.HttpHandler)	next	0	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/undertow/HttpHandlerFactory.java	PASS_NULLABLE	nullable	org.springframework.boot.web.embedded.undertow.UndertowWebServer	createHttpHandler()
FIELD	org.springframework.boot.logging.DeferredLog	null	destinationSupplier	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/DeferredLog.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.logging.DeferredLog	DeferredLog()
METHOD	org.springframework.boot.logging.DeferredLog$Line	getThrowable()	null	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/DeferredLog.java	RETURN_NULLABLE	nullable	org.springframework.boot.logging.DeferredLog$Line	getThrowable()
PARAMETER	org.springframework.boot.logging.AbstractLoggingSystem	initialize(org.springframework.boot.logging.LoggingInitializationContext,java.lang.String,org.springframework.boot.logging.LogFile)	logFile	2	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/AbstractLoggingSystem.java	WRONG_OVERRIDE_PARAM	nullable	org.springframework.boot.logging.AbstractLoggingSystem	initialize(org.springframework.boot.logging.LoggingInitializationContext,java.lang.String,org.springframework.boot.logging.LogFile)
FIELD	org.springframework.boot.logging.log4j2.SpringProfileArbiter$Builder	null	configuration	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/SpringProfileArbiter.java	METHOD_NO_INIT	nullable	org.springframework.boot.logging.log4j2.SpringProfileArbiter$Builder	null
PARAMETER	org.springframework.boot.logging.log4j2.Log4J2LoggingSystem$LevelSetLoggerConfig	LevelSetLoggerConfig(java.lang.String,org.apache.logging.log4j.Level,boolean)	name	0	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/Log4J2LoggingSystem.java	PASS_NULLABLE	nullable	org.springframework.boot.logging.log4j2.Log4J2LoggingSystem	setLogLevel(java.lang.String,org.apache.logging.log4j.core.config.LoggerConfig,org.apache.logging.log4j.Level)
PARAMETER	org.springframework.boot.logging.log4j2.Log4J2LoggingSystem	findLogger(java.lang.String)	name	0	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/Log4J2LoggingSystem.java	PASS_NULLABLE	nullable	org.springframework.boot.logging.log4j2.Log4J2LoggingSystem	getLogger(java.lang.String)
METHOD	org.springframework.boot.SpringApplicationAotProcessor	prepareApplicationContext(java.lang.Class<?>)	null	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplicationAotProcessor.java	RETURN_NULLABLE	nullable	org.springframework.boot.SpringApplicationAotProcessor	prepareApplicationContext(java.lang.Class<?>)
METHOD	org.springframework.boot.jdbc.DatabaseDriver	getDriverClassName()	null	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jdbc/DatabaseDriver.java	RETURN_NULLABLE	nullable	org.springframework.boot.jdbc.DatabaseDriver	getDriverClassName()
PARAMETER	org.springframework.boot.jdbc.DataSourceBuilder$DataSourceProperty	findMethod(java.lang.String,java.lang.Class<?>,java.lang.Class<?>...)	type	1	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jdbc/DataSourceBuilder.java	PASS_NULLABLE	nullable	org.springframework.boot.jdbc.DataSourceBuilder$DataSourceProperty	findSetter(java.lang.Class<?>)
PARAMETER	org.springframework.boot.jdbc.DataSourceBuilder$DataSourceProperty	findMethod(java.lang.String,java.lang.Class<?>,java.lang.Class<?>...)	type	1	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jdbc/DataSourceBuilder.java	PASS_NULLABLE	nullable	org.springframework.boot.jdbc.DataSourceBuilder$DataSourceProperty	findGetter(java.lang.Class<?>)
PARAMETER	org.springframework.boot.jdbc.DataSourceBuilder$MappedDataSourceProperties	<T>forType(java.lang.ClassLoader,java.lang.Class<T>)	classLoader	0	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jdbc/DataSourceBuilder.java	PASS_NULLABLE	nullable	org.springframework.boot.jdbc.DataSourceBuilder$DataSourceProperties	<T>forType(java.lang.ClassLoader,java.lang.Class<T>)
PARAMETER	org.springframework.boot.jdbc.DataSourceBuilder$Getter	get(T)	instance	0	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jdbc/DataSourceBuilder.java	PASS_NULLABLE	nullable	org.springframework.boot.jdbc.DataSourceBuilder$MappedDataSourceProperty	get(T)
METHOD	org.springframework.boot.jdbc.DataSourceBuilder$ReflectionDataSourceProperties	getDataSourceInstanceType()	null	null	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jdbc/DataSourceBuilder.java	RETURN_NULLABLE	nullable	org.springframework.boot.jdbc.DataSourceBuilder$ReflectionDataSourceProperties	getDataSourceInstanceType()
PARAMETER	org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource	determinePrefix(java.lang.String)	environmentPrefix	0	/home/nima/Desktop/docker/benchmarks/springboot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/env/SystemEnvironmentPropertySourceEnvironmentPostProcessor.java	PASS_NULLABLE	nullable	org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource	OriginAwareSystemEnvironmentPropertySource(java.lang.String,java.util.Map<java.lang.String,java.lang.Object>,java.lang.String)
